id,channel,value,datetime
7100522,6,0.0222911,2024-01-16 11:34:23.000000
7100523,6,0.021247,2024-01-16 11:35:23.000000
7100524,6,0.0205866,2024-01-16 11:36:24.000000
7100525,6,0.0197795,2024-01-16 11:37:24.000000
7100526,6,0.019114,2024-01-16 11:38:24.000000
7100527,6,0.0185779,2024-01-16 11:39:24.000000
7100528,6,0.0181624,2024-01-16 11:40:24.000000
7100529,6,0.0177544,2024-01-16 11:41:24.000000
7100530,6,0.0174162,2024-01-16 11:42:24.000000
7100531,6,0.0170736,2024-01-16 11:43:25.000000
7100532,6,0.0168394,2024-01-16 11:44:25.000000
7100533,6,0.0165554,2024-01-16 11:45:25.000000
7100534,6,0.0163789,2024-01-16 11:46:25.000000
7100535,6,0.016146,2024-01-16 11:47:26.000000
7100536,6,0.0159657,2024-01-16 11:48:26.000000
7100537,6,0.0158841,2024-01-16 11:49:26.000000
7100538,6,0.0157156,2024-01-16 11:50:26.000000
7100539,6,0.0155457,2024-01-16 11:51:26.000000
7100540,6,0.0154112,2024-01-16 11:52:26.000000
7100541,6,0.0153341,2024-01-16 11:53:26.000000
7100542,6,0.015239,2024-01-16 11:54:26.000000
7100543,6,0.0151621,2024-01-16 11:55:26.000000
7100544,6,0.0150412,2024-01-16 11:56:27.000000
7100545,6,0.0149824,2024-01-16 11:57:27.000000
7100546,6,0.0148915,2024-01-16 11:58:27.000000
7100547,6,0.014843,2024-01-16 11:59:27.000000
7100548,6,0.0147818,2024-01-16 12:00:27.000000
7100549,6,0.0147573,2024-01-16 12:01:27.000000
7100550,6,0.0146671,2024-01-16 12:02:27.000000
7100551,6,0.0146588,2024-01-16 12:03:28.000000
7100552,6,0.0146463,2024-01-16 12:04:28.000000
7100553,6,0.0145851,2024-01-16 12:05:28.000000
7100554,6,0.0145141,2024-01-16 12:06:28.000000
7100555,6,0.0144686,2024-01-16 12:07:28.000000
7100556,6,0.0144343,2024-01-16 12:08:28.000000
7100557,6,0.0143965,2024-01-16 12:09:28.000000
7100558,6,0.0143855,2024-01-16 12:10:29.000000
7100559,6,0.0143096,2024-01-16 12:11:29.000000
7100560,6,0.0142934,2024-01-16 12:12:29.000000
7100561,6,0.0143158,2024-01-16 12:13:29.000000
7100562,6,0.0142866,2024-01-16 12:14:29.000000
7100563,6,0.014246,2024-01-16 12:15:30.000000
7100564,6,0.0142114,2024-01-16 12:16:30.000000
7100565,6,0.0142138,2024-01-16 12:17:30.000000
7100566,6,0.0142008,2024-01-16 12:18:30.000000
7100567,6,0.0141531,2024-01-16 12:19:30.000000
7100568,6,0.0141138,2024-01-16 12:20:31.000000
7100569,6,0.0141017,2024-01-16 12:21:31.000000
7100570,6,0.0141286,2024-01-16 12:22:31.000000
7100571,6,0.0140916,2024-01-16 12:23:31.000000
7100572,6,0.0140635,2024-01-16 12:24:31.000000
7100573,6,0.0140182,2024-01-16 12:25:31.000000
7100574,6,0.0140509,2024-01-16 12:26:31.000000
7100575,6,0.0140143,2024-01-16 12:27:32.000000
7100576,6,0.0140216,2024-01-16 12:28:32.000000
7100577,6,0.0139729,2024-01-16 12:29:32.000000
7100578,6,0.0139937,2024-01-16 12:30:32.000000
7100579,6,0.0139571,2024-01-16 12:31:32.000000
7100580,6,0.0139638,2024-01-16 12:32:33.000000
7100581,6,0.0139531,2024-01-16 12:33:33.000000
7100582,6,0.0139445,2024-01-16 12:34:33.000000
7100583,6,0.0139052,2024-01-16 12:35:33.000000
7100584,6,0.0139248,2024-01-16 12:36:33.000000
7100585,6,0.0139241,2024-01-16 12:37:33.000000
7100586,6,0.013904,2024-01-16 12:38:34.000000
7100587,6,0.0138639,2024-01-16 12:39:34.000000
7100588,6,0.0138589,2024-01-16 12:40:34.000000
7100589,6,0.0138856,2024-01-16 12:41:34.000000
7100590,6,0.0138322,2024-01-16 12:42:35.000000
7100591,6,0.013809,2024-01-16 12:43:35.000000
7100592,6,0.0138122,2024-01-16 12:44:35.000000
7100593,6,0.0138708,2024-01-16 12:45:35.000000
7100594,6,0.0138335,2024-01-16 12:46:35.000000
7100595,6,0.0138225,2024-01-16 12:47:35.000000
7100596,6,0.013832,2024-01-16 12:48:35.000000
7100597,6,0.0138081,2024-01-16 12:49:36.000000
7100598,6,0.0137841,2024-01-16 12:50:36.000000
7100599,6,0.0137811,2024-01-16 12:51:36.000000
7100600,6,0.0137745,2024-01-16 12:52:36.000000
7100601,6,0.0137852,2024-01-16 12:53:36.000000
7100602,6,0.0138045,2024-01-16 12:54:36.000000
7100603,6,0.0137945,2024-01-16 12:55:36.000000
7100604,6,0.0137849,2024-01-16 12:56:37.000000
7100605,6,0.0137887,2024-01-16 12:57:37.000000
7100606,6,0.0138007,2024-01-16 12:58:37.000000
7100607,6,0.0137985,2024-01-16 12:59:37.000000
7100608,6,0.0137851,2024-01-16 13:00:37.000000
7100609,6,0.0137978,2024-01-16 13:01:37.000000
7100610,6,0.0137873,2024-01-16 13:02:38.000000
7100611,6,0.0138024,2024-01-16 13:03:38.000000
7100612,6,0.0137868,2024-01-16 13:04:38.000000
7100613,6,0.0137708,2024-01-16 13:05:38.000000
7100614,6,0.0137681,2024-01-16 13:06:38.000000
7100615,6,0.0137807,2024-01-16 13:07:38.000000
7100616,6,0.0137947,2024-01-16 13:08:38.000000
7100617,6,0.0137499,2024-01-16 13:09:38.000000
7100618,6,0.0137395,2024-01-16 13:10:38.000000
7100619,6,0.0137137,2024-01-16 13:11:39.000000
7100620,6,0.0137348,2024-01-16 13:12:39.000000
7100621,6,0.0137432,2024-01-16 13:13:39.000000
7100622,6,0.0137124,2024-01-16 13:14:39.000000
7100623,6,0.0136995,2024-01-16 13:15:39.000000
7100624,6,0.0137131,2024-01-16 13:16:39.000000
7100625,6,0.0137331,2024-01-16 13:17:40.000000
7100626,6,0.0137257,2024-01-16 13:18:40.000000
7100627,6,0.0137337,2024-01-16 13:19:40.000000
7100628,6,0.0137219,2024-01-16 13:20:40.000000
7100629,6,0.0137646,2024-01-16 13:21:40.000000
7100630,6,0.013713,2024-01-16 13:22:40.000000
7100631,6,0.0137234,2024-01-16 13:23:40.000000
7100632,6,0.0137134,2024-01-16 13:24:40.000000
7100633,6,0.0137237,2024-01-16 13:25:41.000000
7100634,6,0.0137196,2024-01-16 13:26:41.000000
7100635,6,0.0137275,2024-01-16 13:27:41.000000
7100636,6,0.0137067,2024-01-16 13:28:41.000000
7100637,6,0.0137121,2024-01-16 13:29:41.000000
7100638,6,0.0137279,2024-01-16 13:30:41.000000
7100639,6,0.013719,2024-01-16 13:31:41.000000
7100640,6,0.0136947,2024-01-16 13:32:41.000000
7100641,6,0.0136756,2024-01-16 13:33:42.000000
7100642,6,0.0136871,2024-01-16 13:34:42.000000
7100643,6,0.0136658,2024-01-16 13:35:42.000000
7100644,6,0.0136959,2024-01-16 13:36:42.000000
7100645,6,0.0136716,2024-01-16 13:37:42.000000
7100646,6,0.0136888,2024-01-16 13:38:43.000000
7100647,6,0.0136855,2024-01-16 13:39:43.000000
7100648,6,0.0137165,2024-01-16 13:40:43.000000
7100649,6,0.0137068,2024-01-16 13:41:43.000000
7100650,6,0.0137049,2024-01-16 13:42:44.000000
7100651,6,0.0136856,2024-01-16 13:43:44.000000
7100652,6,0.0137044,2024-01-16 13:44:44.000000
7100653,6,0.0136902,2024-01-16 13:45:44.000000
7100654,6,0.0136808,2024-01-16 13:46:44.000000
7100655,6,0.0136527,2024-01-16 13:47:45.000000
7100656,6,0.0136765,2024-01-16 13:48:45.000000
7100657,6,0.013666,2024-01-16 13:49:45.000000
7100658,6,0.0136623,2024-01-16 13:50:45.000000
7100659,6,0.0136706,2024-01-16 13:51:45.000000
7100660,6,0.0137148,2024-01-16 13:52:46.000000
7100661,6,0.0137119,2024-01-16 13:53:46.000000
7100662,6,0.0136847,2024-01-16 13:54:46.000000
7100663,6,0.0137129,2024-01-16 13:55:46.000000
7100664,6,0.013728,2024-01-16 13:56:46.000000
7100665,6,0.0137485,2024-01-16 13:57:46.000000
7100666,6,0.0137454,2024-01-16 13:58:46.000000
7100667,6,0.0137466,2024-01-16 13:59:47.000000
7100668,6,0.0137022,2024-01-16 14:00:47.000000
7100669,6,0.0137041,2024-01-16 14:01:47.000000
7100670,6,0.0136985,2024-01-16 14:02:47.000000
7100671,6,0.0136972,2024-01-16 14:03:47.000000
7100672,6,0.0136968,2024-01-16 14:04:47.000000
7100673,6,0.0136831,2024-01-16 14:05:48.000000
7100674,6,0.0137097,2024-01-16 14:06:47.000000
7100675,6,0.0136991,2024-01-16 14:07:48.000000
7100676,6,0.0137186,2024-01-16 14:08:48.000000
7100677,6,0.0136996,2024-01-16 14:09:48.000000
7100678,6,0.0136956,2024-01-16 14:10:48.000000
7100679,6,0.013714,2024-01-16 14:11:48.000000
7100680,6,0.0137122,2024-01-16 14:12:48.000000
7100681,6,0.0136997,2024-01-16 14:13:49.000000
7100682,6,0.0136859,2024-01-16 14:14:49.000000
7100683,6,0.0136943,2024-01-16 14:15:49.000000
7100684,6,0.0136812,2024-01-16 14:16:49.000000
7100685,6,0.0136399,2024-01-16 14:17:49.000000
7100686,6,0.0136163,2024-01-16 14:18:49.000000
7100687,6,0.0136136,2024-01-16 14:19:49.000000
7100688,6,0.0135932,2024-01-16 14:20:49.000000
7100689,6,0.0135786,2024-01-16 14:21:50.000000
7100690,6,0.0135922,2024-01-16 14:22:50.000000
7100691,6,0.0135655,2024-01-16 14:23:50.000000
7100692,1,35.9169,2024-01-16 14:24:50.000000
7100693,1,35.9164,2024-01-16 14:25:50.000000
7100694,1,35.9184,2024-01-16 14:26:50.000000
7100695,2,3.12919,2024-01-16 14:24:50.000000
7100696,2,3.13428,2024-01-16 14:25:50.000000
7100697,2,3.13522,2024-01-16 14:26:50.000000
7100698,5,1.65344,2024-01-16 14:24:50.000000
7100699,5,1.65346,2024-01-16 14:25:50.000000
7100700,5,1.65339,2024-01-16 14:26:50.000000
7100701,6,0.013598,2024-01-16 14:24:50.000000
7100702,6,0.0135721,2024-01-16 14:25:50.000000
7100703,6,0.0135657,2024-01-16 14:26:50.000000
7100704,1,35.9196,2024-01-16 14:27:50.000000
7100705,2,3.13078,2024-01-16 14:27:50.000000
7100706,5,1.65357,2024-01-16 14:27:50.000000
7100707,6,0.0135505,2024-01-16 14:27:50.000000
7100708,1,35.923,2024-01-16 14:28:51.000000
7100709,1,35.9214,2024-01-16 14:29:51.000000
7100710,1,35.9236,2024-01-16 14:30:51.000000
7100711,2,3.13031,2024-01-16 14:28:51.000000
7100712,2,3.1375,2024-01-16 14:29:51.000000
7100713,2,3.1325,2024-01-16 14:30:51.000000
7100714,5,1.65345,2024-01-16 14:28:51.000000
7100715,5,1.65351,2024-01-16 14:29:51.000000
7100716,5,1.6536,2024-01-16 14:30:51.000000
7100717,6,0.0135577,2024-01-16 14:28:51.000000
7100718,6,0.0135825,2024-01-16 14:29:51.000000
7100719,6,0.0135699,2024-01-16 14:30:51.000000
7100720,1,35.9172,2024-01-16 14:31:51.000000
7100721,2,3.1303,2024-01-16 14:31:51.000000
7100722,5,1.65356,2024-01-16 14:31:51.000000
7100723,6,0.0135739,2024-01-16 14:31:51.000000
7100724,1,35.9181,2024-01-16 14:32:51.000000
7100725,1,35.9179,2024-01-16 14:33:51.000000
7100726,1,35.9111,2024-01-16 14:34:52.000000
7100727,2,3.13074,2024-01-16 14:32:51.000000
7100728,2,3.13701,2024-01-16 14:33:51.000000
7100729,2,3.13271,2024-01-16 14:34:52.000000
7100730,5,1.65351,2024-01-16 14:32:51.000000
7100731,5,1.65359,2024-01-16 14:33:51.000000
7100732,5,1.65361,2024-01-16 14:34:52.000000
7100733,6,0.0135856,2024-01-16 14:32:51.000000
7100734,6,0.0135557,2024-01-16 14:33:51.000000
7100735,6,0.0135367,2024-01-16 14:34:52.000000
7100736,1,35.8978,2024-01-16 14:35:52.000000
7100737,2,3.13416,2024-01-16 14:35:52.000000
7100738,5,1.65357,2024-01-16 14:35:52.000000
7100739,6,0.013547,2024-01-16 14:35:52.000000
7100740,1,35.8999,2024-01-16 14:36:52.000000
7100741,1,35.9081,2024-01-16 14:37:52.000000
7100742,1,35.9117,2024-01-16 14:38:52.000000
7100743,2,3.14046,2024-01-16 14:36:52.000000
7100744,2,3.13716,2024-01-16 14:37:52.000000
7100745,2,3.13524,2024-01-16 14:38:52.000000
7100746,5,1.65352,2024-01-16 14:36:52.000000
7100747,5,1.65366,2024-01-16 14:37:52.000000
7100748,5,1.65373,2024-01-16 14:38:52.000000
7100749,6,0.0135347,2024-01-16 14:36:52.000000
7100750,6,0.0135391,2024-01-16 14:37:52.000000
7100751,6,0.0135189,2024-01-16 14:38:52.000000
7100752,1,35.9174,2024-01-16 14:39:53.000000
7100753,2,3.13487,2024-01-16 14:39:53.000000
7100754,5,1.65365,2024-01-16 14:39:53.000000
7100755,6,0.0135432,2024-01-16 14:39:53.000000
7100756,1,35.9195,2024-01-16 14:40:53.000000
7100757,1,35.918,2024-01-16 14:41:53.000000
7100758,1,35.9142,2024-01-16 14:42:53.000000
7100759,2,3.13961,2024-01-16 14:40:53.000000
7100760,2,3.13276,2024-01-16 14:41:53.000000
7100761,2,3.1338,2024-01-16 14:42:53.000000
7100762,5,1.65369,2024-01-16 14:40:53.000000
7100763,5,1.65357,2024-01-16 14:41:53.000000
7100764,5,1.65346,2024-01-16 14:42:53.000000
7100765,6,0.0135549,2024-01-16 14:40:53.000000
7100766,6,0.013535,2024-01-16 14:41:53.000000
7100767,6,0.0135512,2024-01-16 14:42:53.000000
7100768,1,35.9166,2024-01-16 14:43:53.000000
7100769,2,3.13711,2024-01-16 14:43:53.000000
7100770,5,1.65347,2024-01-16 14:43:53.000000
7100771,6,0.0135332,2024-01-16 14:43:53.000000
7100772,1,35.9186,2024-01-16 14:44:54.000000
7100773,1,35.9181,2024-01-16 14:45:54.000000
7100774,1,35.9208,2024-01-16 14:46:54.000000
7100775,2,3.13046,2024-01-16 14:44:54.000000
7100776,2,3.12856,2024-01-16 14:45:54.000000
7100777,2,3.13272,2024-01-16 14:46:54.000000
7100778,5,1.65345,2024-01-16 14:44:54.000000
7100779,5,1.65342,2024-01-16 14:45:54.000000
7100780,5,1.65356,2024-01-16 14:46:54.000000
7100781,6,0.0135435,2024-01-16 14:44:54.000000
7100782,6,0.0135089,2024-01-16 14:45:54.000000
7100783,6,0.0135168,2024-01-16 14:46:54.000000
7100784,1,35.9173,2024-01-16 14:47:54.000000
7100785,2,3.13863,2024-01-16 14:47:54.000000
7100786,5,1.65347,2024-01-16 14:47:54.000000
7100787,6,0.0135126,2024-01-16 14:47:54.000000
7100788,1,35.9073,2024-01-16 14:48:54.000000
7100789,1,35.9083,2024-01-16 14:49:55.000000
7100790,1,35.909,2024-01-16 14:50:55.000000
7100791,2,3.13309,2024-01-16 14:48:54.000000
7100792,2,3.13371,2024-01-16 14:49:55.000000
7100793,2,3.13905,2024-01-16 14:50:55.000000
7100794,5,1.65358,2024-01-16 14:48:54.000000
7100795,5,1.65363,2024-01-16 14:49:55.000000
7100796,5,1.65356,2024-01-16 14:50:55.000000
7100797,6,0.0135539,2024-01-16 14:48:54.000000
7100798,6,0.0135185,2024-01-16 14:49:55.000000
7100799,6,0.0135145,2024-01-16 14:50:55.000000
7100800,1,35.9136,2024-01-16 14:51:55.000000
7100801,2,3.13894,2024-01-16 14:51:55.000000
7100802,5,1.65366,2024-01-16 14:51:55.000000
7100803,6,0.0135115,2024-01-16 14:51:55.000000
7100804,1,35.9077,2024-01-16 14:52:55.000000
7100805,1,35.908,2024-01-16 14:53:55.000000
7100806,1,35.9151,2024-01-16 14:54:56.000000
7100807,2,3.13352,2024-01-16 14:52:55.000000
7100808,2,3.1387,2024-01-16 14:53:55.000000
7100809,2,3.14163,2024-01-16 14:54:56.000000
7100810,5,1.65367,2024-01-16 14:52:55.000000
7100811,5,1.65378,2024-01-16 14:53:55.000000
7100812,5,1.65371,2024-01-16 14:54:56.000000
7100813,6,0.0135527,2024-01-16 14:52:55.000000
7100814,6,0.0135185,2024-01-16 14:53:55.000000
7100815,6,0.0135323,2024-01-16 14:54:56.000000
7100816,1,35.9184,2024-01-16 14:55:56.000000
7100817,2,3.13792,2024-01-16 14:55:56.000000
7100818,5,1.65381,2024-01-16 14:55:56.000000
7100819,6,0.0135302,2024-01-16 14:55:56.000000
7100820,1,35.9224,2024-01-16 14:56:56.000000
7100821,1,35.9205,2024-01-16 14:57:56.000000
7100822,1,35.9174,2024-01-16 14:58:56.000000
7100823,2,3.13446,2024-01-16 14:56:56.000000
7100824,2,3.13914,2024-01-16 14:57:56.000000
7100825,2,3.13766,2024-01-16 14:58:56.000000
7100826,5,1.65376,2024-01-16 14:56:56.000000
7100827,5,1.65365,2024-01-16 14:57:56.000000
7100828,5,1.65357,2024-01-16 14:58:56.000000
7100829,6,0.0135163,2024-01-16 14:56:56.000000
7100830,6,0.0135286,2024-01-16 14:57:56.000000
7100831,6,0.0135546,2024-01-16 14:58:56.000000
7100832,1,35.9147,2024-01-16 14:59:57.000000
7100833,2,3.13381,2024-01-16 14:59:57.000000
7100834,5,1.65368,2024-01-16 14:59:57.000000
7100835,6,0.0135503,2024-01-16 14:59:57.000000
7100836,1,35.9154,2024-01-16 15:00:57.000000
7100837,1,35.9186,2024-01-16 15:01:57.000000
7100838,1,35.9155,2024-01-16 15:02:57.000000
7100839,2,3.13781,2024-01-16 15:00:57.000000
7100840,2,3.13883,2024-01-16 15:01:57.000000
7100841,2,3.13665,2024-01-16 15:02:57.000000
7100842,5,1.65362,2024-01-16 15:00:57.000000
7100843,5,1.65362,2024-01-16 15:01:57.000000
7100844,5,1.6536,2024-01-16 15:02:57.000000
7100845,6,0.0135441,2024-01-16 15:00:57.000000
7100846,6,0.0135348,2024-01-16 15:01:57.000000
7100847,6,0.0135145,2024-01-16 15:02:57.000000
7100848,1,35.91,2024-01-16 15:03:57.000000
7100849,2,3.13481,2024-01-16 15:03:57.000000
7100850,5,1.65386,2024-01-16 15:03:57.000000
7100851,6,0.0135026,2024-01-16 15:03:57.000000
7100852,1,35.9154,2024-01-16 15:04:57.000000
7100853,1,35.9178,2024-01-16 15:05:58.000000
7100854,1,35.9178,2024-01-16 15:06:58.000000
7100855,2,3.14214,2024-01-16 15:04:57.000000
7100856,2,3.13975,2024-01-16 15:05:58.000000
7100857,2,3.13461,2024-01-16 15:06:58.000000
7100858,5,1.65384,2024-01-16 15:04:57.000000
7100859,5,1.65371,2024-01-16 15:05:58.000000
7100860,5,1.65369,2024-01-16 15:06:58.000000
7100861,6,0.0135022,2024-01-16 15:04:57.000000
7100862,6,0.0134975,2024-01-16 15:05:58.000000
7100863,6,0.0135065,2024-01-16 15:06:58.000000
7100864,1,35.9239,2024-01-16 15:07:58.000000
7100865,2,3.1344,2024-01-16 15:07:58.000000
7100866,5,1.65374,2024-01-16 15:07:58.000000
7100867,6,0.0134763,2024-01-16 15:07:58.000000
7100868,1,35.9258,2024-01-16 15:08:58.000000
7100869,1,35.9249,2024-01-16 15:09:58.000000
7100870,1,35.9228,2024-01-16 15:10:58.000000
7100871,2,3.13796,2024-01-16 15:08:58.000000
7100872,2,3.13277,2024-01-16 15:09:58.000000
7100873,2,3.13165,2024-01-16 15:10:58.000000
7100874,5,1.65361,2024-01-16 15:08:58.000000
7100875,5,1.65371,2024-01-16 15:09:58.000000
7100876,5,1.65362,2024-01-16 15:10:58.000000
7100877,6,0.013485,2024-01-16 15:08:58.000000
7100878,6,0.013495,2024-01-16 15:09:58.000000
7100879,6,0.0135079,2024-01-16 15:10:58.000000
7100880,1,35.9243,2024-01-16 15:11:59.000000
7100881,2,3.13433,2024-01-16 15:11:59.000000
7100882,5,1.65371,2024-01-16 15:11:59.000000
7100883,6,0.0135292,2024-01-16 15:11:59.000000
7100884,1,35.929,2024-01-16 15:12:59.000000
7100885,1,35.9321,2024-01-16 15:13:59.000000
7100886,1,35.9367,2024-01-16 15:14:59.000000
7100887,2,3.13122,2024-01-16 15:12:59.000000
7100888,2,3.12687,2024-01-16 15:13:59.000000
7100889,2,3.12897,2024-01-16 15:14:59.000000
7100890,5,1.65365,2024-01-16 15:12:59.000000
7100891,5,1.65345,2024-01-16 15:13:59.000000
7100892,5,1.65353,2024-01-16 15:14:59.000000
7100893,6,0.0134824,2024-01-16 15:12:59.000000
7100894,6,0.0135149,2024-01-16 15:13:59.000000
7100895,6,0.0135023,2024-01-16 15:14:59.000000
7100896,1,35.924,2024-01-16 15:15:59.000000
7100897,2,3.13258,2024-01-16 15:15:59.000000
7100898,5,1.65366,2024-01-16 15:15:59.000000
7100899,6,0.013526,2024-01-16 15:15:59.000000
7100900,1,35.9196,2024-01-16 15:16:59.000000
7100901,1,35.9238,2024-01-16 15:17:59.000000
7100902,1,35.9222,2024-01-16 15:18:59.000000
7100903,2,3.12866,2024-01-16 15:16:59.000000
7100904,2,3.12758,2024-01-16 15:17:59.000000
7100905,2,3.1319,2024-01-16 15:18:59.000000
7100906,5,1.65372,2024-01-16 15:16:59.000000
7100907,5,1.65359,2024-01-16 15:17:59.000000
7100908,5,1.65356,2024-01-16 15:18:59.000000
7100909,6,0.0135419,2024-01-16 15:16:59.000000
7100910,6,0.0135315,2024-01-16 15:17:59.000000
7100911,6,0.013552,2024-01-16 15:18:59.000000
7100912,1,35.9265,2024-01-16 15:19:59.000000
7100913,2,3.13273,2024-01-16 15:19:59.000000
7100914,5,1.65354,2024-01-16 15:19:59.000000
7100915,6,0.0135864,2024-01-16 15:19:59.000000
7100916,1,35.9257,2024-01-16 15:21:00.000000
7100917,1,35.929,2024-01-16 15:22:00.000000
7100918,1,35.9295,2024-01-16 15:23:00.000000
7100919,2,3.1247,2024-01-16 15:21:00.000000
7100920,2,3.12708,2024-01-16 15:22:00.000000
7100921,2,3.13222,2024-01-16 15:23:00.000000
7100922,5,1.65368,2024-01-16 15:21:00.000000
7100923,5,1.6534,2024-01-16 15:22:00.000000
7100924,5,1.65331,2024-01-16 15:23:00.000000
7100925,6,0.0135578,2024-01-16 15:21:00.000000
7100926,6,0.0135479,2024-01-16 15:22:00.000000
7100927,6,0.013521,2024-01-16 15:23:00.000000
7100928,1,35.9191,2024-01-16 15:24:00.000000
7100929,2,3.13166,2024-01-16 15:24:00.000000
7100930,5,1.65331,2024-01-16 15:24:00.000000
7100931,6,0.0135786,2024-01-16 15:24:00.000000
7100932,1,35.9173,2024-01-16 15:25:00.000000
7100933,1,35.9165,2024-01-16 15:26:00.000000
7100934,1,35.92,2024-01-16 15:27:00.000000
7100935,2,3.13122,2024-01-16 15:25:00.000000
7100936,2,3.13568,2024-01-16 15:26:00.000000
7100937,2,3.13703,2024-01-16 15:27:00.000000
7100938,5,1.65341,2024-01-16 15:25:00.000000
7100939,5,1.65346,2024-01-16 15:26:00.000000
7100940,5,1.65353,2024-01-16 15:27:00.000000
7100941,6,0.0135772,2024-01-16 15:25:00.000000
7100942,6,0.0135527,2024-01-16 15:26:00.000000
7100943,6,0.0135384,2024-01-16 15:27:00.000000
7100944,1,35.9156,2024-01-16 15:28:00.000000
7100945,2,3.13231,2024-01-16 15:28:00.000000
7100946,5,1.65355,2024-01-16 15:28:00.000000
7100947,6,0.0135406,2024-01-16 15:28:00.000000
7100948,1,35.9167,2024-01-16 15:29:01.000000
7100949,1,35.9204,2024-01-16 15:30:01.000000
7100950,1,35.9274,2024-01-16 15:31:01.000000
7100951,2,3.13363,2024-01-16 15:29:01.000000
7100952,2,3.13639,2024-01-16 15:30:01.000000
7100953,2,3.13073,2024-01-16 15:31:01.000000
7100954,5,1.65355,2024-01-16 15:29:01.000000
7100955,5,1.65349,2024-01-16 15:30:01.000000
7100956,5,1.65351,2024-01-16 15:31:01.000000
7100957,6,0.0135347,2024-01-16 15:29:01.000000
7100958,6,0.013523,2024-01-16 15:30:01.000000
7100959,6,0.0134877,2024-01-16 15:31:01.000000
7100960,1,35.9257,2024-01-16 15:32:01.000000
7100961,2,3.12814,2024-01-16 15:32:01.000000
7100962,5,1.65329,2024-01-16 15:32:01.000000
7100963,6,0.0135173,2024-01-16 15:32:01.000000
7100964,1,35.9291,2024-01-16 15:33:01.000000
7100965,1,35.9265,2024-01-16 15:34:01.000000
7100966,1,35.9187,2024-01-16 15:35:01.000000
7100967,2,3.13347,2024-01-16 15:33:01.000000
7100968,2,3.13444,2024-01-16 15:34:01.000000
7100969,2,3.13183,2024-01-16 15:35:01.000000
7100970,5,1.65359,2024-01-16 15:33:01.000000
7100971,5,1.6534,2024-01-16 15:34:01.000000
7100972,5,1.65358,2024-01-16 15:35:01.000000
7100973,6,0.0135302,2024-01-16 15:33:01.000000
7100974,6,0.0135472,2024-01-16 15:34:01.000000
7100975,6,0.0135447,2024-01-16 15:35:01.000000
7100976,1,35.9192,2024-01-16 15:36:02.000000
7100977,2,3.1323,2024-01-16 15:36:02.000000
7100978,5,1.65358,2024-01-16 15:36:02.000000
7100979,6,0.0135292,2024-01-16 15:36:02.000000
7100980,1,35.9205,2024-01-16 15:37:02.000000
7100981,1,35.9187,2024-01-16 15:38:02.000000
7100982,1,35.9228,2024-01-16 15:39:02.000000
7100983,2,3.13757,2024-01-16 15:37:02.000000
7100984,2,3.13234,2024-01-16 15:38:02.000000
7100985,2,3.13068,2024-01-16 15:39:02.000000
7100986,5,1.65347,2024-01-16 15:37:02.000000
7100987,5,1.65353,2024-01-16 15:38:02.000000
7100988,5,1.65355,2024-01-16 15:39:02.000000
7100989,6,0.0135657,2024-01-16 15:37:02.000000
7100990,6,0.0135595,2024-01-16 15:38:02.000000
7100991,6,0.0135205,2024-01-16 15:39:02.000000
7100992,1,35.9293,2024-01-16 15:40:02.000000
7100993,2,3.13359,2024-01-16 15:40:02.000000
7100994,5,1.65362,2024-01-16 15:40:02.000000
7100995,6,0.013497,2024-01-16 15:40:02.000000
7100996,1,35.927,2024-01-16 15:41:03.000000
7100997,1,35.9214,2024-01-16 15:42:03.000000
7100998,1,35.9243,2024-01-16 15:43:03.000000
7100999,2,3.13815,2024-01-16 15:41:03.000000
7101000,2,3.13451,2024-01-16 15:42:03.000000
7101001,2,3.13379,2024-01-16 15:43:03.000000
7101002,5,1.65361,2024-01-16 15:41:03.000000
7101003,5,1.6538,2024-01-16 15:42:03.000000
7101004,5,1.65369,2024-01-16 15:43:03.000000
7101005,6,0.0135199,2024-01-16 15:41:03.000000
7101006,6,0.0135568,2024-01-16 15:42:03.000000
7101007,6,0.0135462,2024-01-16 15:43:03.000000
7101008,1,35.9195,2024-01-16 15:44:03.000000
7101009,2,3.13811,2024-01-16 15:44:03.000000
7101010,5,1.65369,2024-01-16 15:44:03.000000
7101011,6,0.013539,2024-01-16 15:44:03.000000
7101012,1,35.9177,2024-01-16 15:45:03.000000
7101013,1,35.9203,2024-01-16 15:46:04.000000
7101014,1,35.9295,2024-01-16 15:47:04.000000
7101015,2,3.13646,2024-01-16 15:45:03.000000
7101016,2,3.13351,2024-01-16 15:46:04.000000
7101017,2,3.13537,2024-01-16 15:47:04.000000
7101018,5,1.65377,2024-01-16 15:45:03.000000
7101019,5,1.65373,2024-01-16 15:46:04.000000
7101020,5,1.6538,2024-01-16 15:47:04.000000
7101021,6,0.0135399,2024-01-16 15:45:03.000000
7101022,6,0.0135208,2024-01-16 15:46:04.000000
7101023,6,0.0135398,2024-01-16 15:47:04.000000
7101024,1,35.9235,2024-01-16 15:48:04.000000
7101025,2,3.1395,2024-01-16 15:48:04.000000
7101026,5,1.65393,2024-01-16 15:48:04.000000
7101027,6,0.0135505,2024-01-16 15:48:04.000000
7101028,1,35.9271,2024-01-16 15:49:04.000000
7101029,1,35.9261,2024-01-16 15:50:04.000000
7101030,1,35.9238,2024-01-16 15:51:04.000000
7101031,2,3.13251,2024-01-16 15:49:04.000000
