id,channel,value,datetime
9814802,2,0.0224,2023-10-01 03:59:25.000000
9814803,3,682,2023-10-01 03:59:25.000000
9814804,4,706,2023-10-01 03:59:25.000000
9814805,5,5.21,2023-10-01 03:59:25.000000
9814806,6,2,2023-10-01 03:59:25.000000
9814807,1,5.7e-06,2023-10-01 04:02:29.000000
9814808,2,0.0223,2023-10-01 04:02:29.000000
9814809,3,680,2023-10-01 04:02:29.000000
9814810,4,705,2023-10-01 04:02:29.000000
9814811,5,5.21,2023-10-01 04:02:29.000000
9814812,6,2,2023-10-01 04:02:29.000000
9814813,1,5.7e-06,2023-10-01 04:04:31.000000
9814814,2,0.0223,2023-10-01 04:04:31.000000
9814815,3,683,2023-10-01 04:04:31.000000
9814816,4,705,2023-10-01 04:04:31.000000
9814817,5,5.21,2023-10-01 04:04:31.000000
9814818,6,2,2023-10-01 04:04:31.000000
9814819,1,5.68e-06,2023-10-01 04:05:32.000000
9814820,2,0.0224,2023-10-01 04:05:32.000000
9814821,3,679,2023-10-01 04:05:32.000000
9814822,4,705,2023-10-01 04:05:32.000000
9814823,5,5.2,2023-10-01 04:05:32.000000
9814824,6,2,2023-10-01 04:05:32.000000
9814825,1,5.7e-06,2023-10-01 04:08:35.000000
9814826,2,0.0223,2023-10-01 04:08:35.000000
9814827,3,685,2023-10-01 04:08:35.000000
9814828,4,704,2023-10-01 04:08:35.000000
9814829,5,5.21,2023-10-01 04:08:35.000000
9814830,6,2,2023-10-01 04:08:35.000000
9814831,1,5.7e-06,2023-10-01 04:09:36.000000
9814832,2,0.0223,2023-10-01 04:09:36.000000
9814833,3,678,2023-10-01 04:09:36.000000
9814834,4,703,2023-10-01 04:09:36.000000
9814835,5,5.21,2023-10-01 04:09:36.000000
9814836,6,2,2023-10-01 04:09:36.000000
9814837,1,5.69e-06,2023-10-01 04:12:40.000000
9814838,2,0.0223,2023-10-01 04:12:40.000000
9814839,3,685,2023-10-01 04:12:40.000000
9814840,4,701,2023-10-01 04:12:40.000000
9814841,5,5.21,2023-10-01 04:12:40.000000
9814842,6,2,2023-10-01 04:12:40.000000
9814843,1,5.68e-06,2023-10-01 04:13:41.000000
9814844,2,0.0221,2023-10-01 04:13:41.000000
9814845,3,681,2023-10-01 04:13:41.000000
9814846,4,700,2023-10-01 04:13:41.000000
9814847,5,5.21,2023-10-01 04:13:41.000000
9814848,6,2,2023-10-01 04:13:41.000000
9814849,1,5.64e-06,2023-10-01 04:16:45.000000
9814850,2,0.0223,2023-10-01 04:16:45.000000
9814851,3,683,2023-10-01 04:16:45.000000
9814852,4,702,2023-10-01 04:16:45.000000
9814853,5,5.21,2023-10-01 04:16:45.000000
9814854,6,2,2023-10-01 04:16:45.000000
9814855,1,5.65e-06,2023-10-01 04:18:47.000000
9814856,2,0.0222,2023-10-01 04:18:47.000000
9814857,3,682,2023-10-01 04:18:47.000000
9814858,4,702,2023-10-01 04:18:47.000000
9814859,5,5.2,2023-10-01 04:18:47.000000
9814860,6,2,2023-10-01 04:18:47.000000
9814861,1,5.65e-06,2023-10-01 04:20:50.000000
9814862,2,0.0223,2023-10-01 04:20:50.000000
9814863,3,685,2023-10-01 04:20:50.000000
9814864,4,702,2023-10-01 04:20:50.000000
9814865,5,5.2,2023-10-01 04:20:50.000000
9814866,6,2,2023-10-01 04:20:50.000000
9814867,1,5.64e-06,2023-10-01 04:22:53.000000
9814868,2,0.0223,2023-10-01 04:22:53.000000
9814869,3,684,2023-10-01 04:22:53.000000
9814870,4,702,2023-10-01 04:22:53.000000
9814871,5,5.2,2023-10-01 04:22:53.000000
9814872,6,2.01,2023-10-01 04:22:53.000000
9814873,1,5.65e-06,2023-10-01 04:23:54.000000
9814874,2,0.0223,2023-10-01 04:23:54.000000
9814875,3,680,2023-10-01 04:23:54.000000
9814876,4,702,2023-10-01 04:23:54.000000
9814877,5,5.21,2023-10-01 04:23:54.000000
9814878,6,2.01,2023-10-01 04:23:54.000000
9814879,1,5.64e-06,2023-10-01 04:26:58.000000
9814880,2,0.0222,2023-10-01 04:26:58.000000
9814881,3,685,2023-10-01 04:26:58.000000
9814882,4,702,2023-10-01 04:26:58.000000
9814883,5,5.21,2023-10-01 04:26:58.000000
9814884,6,2.01,2023-10-01 04:26:58.000000
9814885,1,5.66e-06,2023-10-01 04:27:59.000000
9814886,2,0.0223,2023-10-01 04:27:59.000000
9814887,3,686,2023-10-01 04:27:59.000000
9814888,4,702,2023-10-01 04:27:59.000000
9814889,5,5.21,2023-10-01 04:27:59.000000
9814890,6,2.01,2023-10-01 04:27:59.000000
9814891,1,5.66e-06,2023-10-01 04:31:03.000000
9814892,2,0.0223,2023-10-01 04:31:03.000000
9814893,3,682,2023-10-01 04:31:03.000000
9814894,4,702,2023-10-01 04:31:03.000000
9814895,5,5.21,2023-10-01 04:31:03.000000
9814896,6,2.01,2023-10-01 04:31:03.000000
9814897,1,5.65e-06,2023-10-01 04:33:05.000000
9814898,2,0.0223,2023-10-01 04:33:05.000000
9814899,3,676,2023-10-01 04:33:05.000000
9814900,4,701,2023-10-01 04:33:05.000000
9814901,5,5.2,2023-10-01 04:33:05.000000
9814902,6,2.01,2023-10-01 04:33:05.000000
9814903,1,5.65e-06,2023-10-01 04:35:07.000000
9814904,2,0.0223,2023-10-01 04:35:07.000000
9814905,3,687,2023-10-01 04:35:07.000000
9814906,4,702,2023-10-01 04:35:07.000000
9814907,5,5.22,2023-10-01 04:35:07.000000
9814908,6,2.01,2023-10-01 04:35:07.000000
9814909,1,5.63e-06,2023-10-01 04:37:09.000000
9814910,2,0.0223,2023-10-01 04:37:09.000000
9814911,3,686,2023-10-01 04:37:09.000000
9814912,4,702,2023-10-01 04:37:09.000000
9814913,5,5.21,2023-10-01 04:37:09.000000
9814914,6,2.01,2023-10-01 04:37:09.000000
9814915,1,5.64e-06,2023-10-01 04:39:12.000000
9814916,2,0.0224,2023-10-01 04:39:12.000000
9814917,3,685,2023-10-01 04:39:12.000000
9814918,4,703,2023-10-01 04:39:12.000000
9814919,5,5.21,2023-10-01 04:39:12.000000
9814920,6,2.01,2023-10-01 04:39:12.000000
9814921,1,5.65e-06,2023-10-01 04:41:14.000000
9814922,2,0.0223,2023-10-01 04:41:14.000000
9814923,3,685,2023-10-01 04:41:14.000000
9814924,4,702,2023-10-01 04:41:14.000000
9814925,5,5.22,2023-10-01 04:41:14.000000
9814926,6,2.01,2023-10-01 04:41:14.000000
9814927,1,5.62e-06,2023-10-01 04:42:16.000000
9814928,2,0.0223,2023-10-01 04:42:16.000000
9814929,3,680,2023-10-01 04:42:16.000000
9814930,4,702,2023-10-01 04:42:16.000000
9814931,5,5.19,2023-10-01 04:42:16.000000
9814932,6,2.01,2023-10-01 04:42:16.000000
9814933,1,5.63e-06,2023-10-01 04:46:21.000000
9814934,2,0.0223,2023-10-01 04:46:21.000000
9814935,3,686,2023-10-01 04:46:21.000000
9814936,4,705,2023-10-01 04:46:21.000000
9814937,5,5.21,2023-10-01 04:46:21.000000
9814938,6,2.01,2023-10-01 04:46:21.000000
9814939,1,5.63e-06,2023-10-01 04:47:22.000000
9814940,2,0.0224,2023-10-01 04:47:22.000000
9814941,3,678,2023-10-01 04:47:22.000000
9814942,4,704,2023-10-01 04:47:22.000000
9814943,5,5.21,2023-10-01 04:47:22.000000
9814944,6,2.01,2023-10-01 04:47:22.000000
9814945,1,5.62e-06,2023-10-01 04:49:24.000000
9814946,2,0.0223,2023-10-01 04:49:24.000000
9814947,3,689,2023-10-01 04:49:24.000000
9814948,4,706,2023-10-01 04:49:24.000000
9814949,5,5.2,2023-10-01 04:49:24.000000
9814950,6,2.01,2023-10-01 04:49:24.000000
9814951,1,5.63e-06,2023-10-01 04:51:27.000000
9814952,2,0.0224,2023-10-01 04:51:27.000000
9814953,3,679,2023-10-01 04:51:27.000000
9814954,4,705,2023-10-01 04:51:27.000000
9814955,5,5.2,2023-10-01 04:51:27.000000
9814956,6,2.01,2023-10-01 04:51:27.000000
9814957,1,5.61e-06,2023-10-01 04:53:29.000000
9814958,2,0.0223,2023-10-01 04:53:29.000000
9814959,3,684,2023-10-01 04:53:29.000000
9814960,4,704,2023-10-01 04:53:29.000000
9814961,5,5.21,2023-10-01 04:53:29.000000
9814962,6,2.01,2023-10-01 04:53:29.000000
9814963,1,5.68e-06,2023-10-01 04:55:32.000000
9814964,2,0.0222,2023-10-01 04:55:32.000000
9814965,3,687,2023-10-01 04:55:32.000000
9814966,4,704,2023-10-01 04:55:32.000000
9814967,5,5.2,2023-10-01 04:55:32.000000
9814968,6,2.01,2023-10-01 04:55:32.000000
9814969,1,5.69e-06,2023-10-01 04:56:33.000000
9814970,2,0.0223,2023-10-01 04:56:33.000000
9814971,3,678,2023-10-01 04:56:33.000000
9814972,4,704,2023-10-01 04:56:33.000000
9814973,5,5.2,2023-10-01 04:56:33.000000
9814974,6,2.02,2023-10-01 04:56:33.000000
9814975,1,5.69e-06,2023-10-01 04:57:34.000000
9814976,2,0.0223,2023-10-01 04:57:34.000000
9814977,3,678,2023-10-01 04:57:34.000000
9814978,4,703,2023-10-01 04:57:34.000000
9814979,5,5.19,2023-10-01 04:57:34.000000
9814980,6,2.01,2023-10-01 04:57:34.000000
9814981,1,5.68e-06,2023-10-01 04:59:36.000000
9814982,2,0.0223,2023-10-01 04:59:36.000000
9814983,3,677,2023-10-01 04:59:36.000000
9814984,4,703,2023-10-01 04:59:36.000000
9814985,5,5.2,2023-10-01 04:59:36.000000
9814986,6,2.01,2023-10-01 04:59:36.000000
9814987,1,5.66e-06,2023-10-01 05:00:37.000000
9814988,2,0.0222,2023-10-01 05:00:37.000000
9814989,3,676,2023-10-01 05:00:37.000000
9814990,4,702,2023-10-01 05:00:37.000000
9814991,5,5.2,2023-10-01 05:00:37.000000
9814992,6,2.01,2023-10-01 05:00:37.000000
9814993,1,5.61e-06,2023-10-01 05:01:39.000000
9814994,2,0.0223,2023-10-01 05:01:39.000000
9814995,3,685,2023-10-01 05:01:39.000000
9814996,4,701,2023-10-01 05:01:39.000000
9814997,5,5.22,2023-10-01 05:01:39.000000
9814998,6,2.01,2023-10-01 05:01:39.000000
9814999,1,5.62e-06,2023-10-01 05:02:40.000000
9815000,2,0.0223,2023-10-01 05:02:40.000000
9815001,3,677,2023-10-01 05:02:40.000000
9815002,4,701,2023-10-01 05:02:40.000000
9815003,5,5.2,2023-10-01 05:02:40.000000
9815004,6,2.01,2023-10-01 05:02:40.000000
9815005,1,5.62e-06,2023-10-01 05:03:41.000000
9815006,2,0.0223,2023-10-01 05:03:41.000000
9815007,3,676,2023-10-01 05:03:41.000000
9815008,4,701,2023-10-01 05:03:41.000000
9815009,5,5.2,2023-10-01 05:03:41.000000
9815010,6,2.01,2023-10-01 05:03:41.000000
9815011,1,5.6e-06,2023-10-01 05:04:42.000000
9815012,2,0.0223,2023-10-01 05:04:42.000000
9815013,3,682,2023-10-01 05:04:42.000000
9815014,4,702,2023-10-01 05:04:42.000000
9815015,5,5.22,2023-10-01 05:04:42.000000
9815016,6,2.02,2023-10-01 05:04:42.000000
9815017,1,5.6e-06,2023-10-01 05:05:43.000000
9815018,2,0.0222,2023-10-01 05:05:43.000000
9815019,3,681,2023-10-01 05:05:43.000000
9815020,4,702,2023-10-01 05:05:43.000000
9815021,5,5.21,2023-10-01 05:05:43.000000
9815022,6,2.02,2023-10-01 05:05:43.000000
9815023,1,5.61e-06,2023-10-01 05:06:45.000000
9815024,2,0.0223,2023-10-01 05:06:45.000000
9815025,3,676,2023-10-01 05:06:45.000000
9815026,4,702,2023-10-01 05:06:45.000000
9815027,5,5.21,2023-10-01 05:06:45.000000
9815028,6,2.02,2023-10-01 05:06:45.000000
9815029,1,5.61e-06,2023-10-01 05:07:46.000000
9815030,2,0.0223,2023-10-01 05:07:46.000000
9815031,3,678,2023-10-01 05:07:46.000000
9815032,4,703,2023-10-01 05:07:46.000000
9815033,5,5.21,2023-10-01 05:07:46.000000
9815034,6,2.02,2023-10-01 05:07:46.000000
9815035,1,5.61e-06,2023-10-01 05:10:49.000000
9815036,2,0.0223,2023-10-01 05:10:49.000000
9815037,3,677,2023-10-01 05:10:49.000000
9815038,4,703,2023-10-01 05:10:49.000000
9815039,5,5.21,2023-10-01 05:10:49.000000
9815040,6,2.02,2023-10-01 05:10:49.000000
9815041,1,5.61e-06,2023-10-01 05:11:51.000000
9815042,2,0.0222,2023-10-01 05:11:51.000000
9815043,3,686,2023-10-01 05:11:51.000000
9815044,4,702,2023-10-01 05:11:51.000000
9815045,5,5.2,2023-10-01 05:11:51.000000
9815046,6,2.02,2023-10-01 05:11:51.000000
9815047,1,5.6e-06,2023-10-01 05:14:55.000000
9815048,2,0.0223,2023-10-01 05:14:55.000000
9815049,3,682,2023-10-01 05:14:55.000000
9815050,4,702,2023-10-01 05:14:55.000000
9815051,5,5.21,2023-10-01 05:14:55.000000
9815052,6,2.02,2023-10-01 05:14:55.000000
9815053,1,5.6e-06,2023-10-01 05:15:56.000000
9815054,2,0.0223,2023-10-01 05:15:56.000000
9815055,3,677,2023-10-01 05:15:56.000000
9815056,4,703,2023-10-01 05:15:56.000000
9815057,5,5.21,2023-10-01 05:15:56.000000
9815058,6,2.02,2023-10-01 05:15:56.000000
9815059,1,5.63e-06,2023-10-01 05:19:00.000000
9815060,2,0.0222,2023-10-01 05:19:00.000000
9815061,3,683,2023-10-01 05:19:00.000000
9815062,4,701,2023-10-01 05:19:00.000000
9815063,5,5.21,2023-10-01 05:19:00.000000
9815064,6,2.02,2023-10-01 05:19:00.000000
9815065,1,5.63e-06,2023-10-01 05:20:01.000000
9815066,2,0.0223,2023-10-01 05:20:01.000000
9815067,3,684,2023-10-01 05:20:01.000000
9815068,4,702,2023-10-01 05:20:01.000000
9815069,5,5.2,2023-10-01 05:20:01.000000
9815070,6,2.02,2023-10-01 05:20:01.000000
9815071,1,5.64e-06,2023-10-01 05:22:04.000000
9815072,2,0.0223,2023-10-01 05:22:04.000000
9815073,3,678,2023-10-01 05:22:04.000000
9815074,4,703,2023-10-01 05:22:04.000000
9815075,5,5.21,2023-10-01 05:22:04.000000
9815076,6,2.02,2023-10-01 05:22:04.000000
9815077,1,5.66e-06,2023-10-01 05:25:08.000000
9815078,2,0.0223,2023-10-01 05:25:08.000000
9815079,3,685,2023-10-01 05:25:08.000000
9815080,4,701,2023-10-01 05:25:08.000000
9815081,5,5.2,2023-10-01 05:25:08.000000
9815082,6,2.02,2023-10-01 05:25:08.000000
9815083,1,5.67e-06,2023-10-01 05:26:10.000000
9815084,2,0.0222,2023-10-01 05:26:10.000000
9815085,3,685,2023-10-01 05:26:10.000000
9815086,4,701,2023-10-01 05:26:10.000000
9815087,5,5.21,2023-10-01 05:26:10.000000
9815088,6,2.02,2023-10-01 05:26:10.000000
9815089,1,5.65e-06,2023-10-01 05:29:14.000000
9815090,2,0.0223,2023-10-01 05:29:14.000000
9815091,3,676,2023-10-01 05:29:14.000000
9815092,4,702,2023-10-01 05:29:14.000000
9815093,5,5.2,2023-10-01 05:29:14.000000
9815094,6,2.02,2023-10-01 05:29:14.000000
9815095,1,5.64e-06,2023-10-01 05:30:15.000000
9815096,2,0.0223,2023-10-01 05:30:15.000000
9815097,3,676,2023-10-01 05:30:15.000000
9815098,4,703,2023-10-01 05:30:15.000000
9815099,5,5.21,2023-10-01 05:30:15.000000
9815100,6,2.02,2023-10-01 05:30:15.000000
9815101,1,5.63e-06,2023-10-01 05:33:19.000000
9815102,2,0.0223,2023-10-01 05:33:19.000000
9815103,3,684,2023-10-01 05:33:19.000000
9815104,4,701,2023-10-01 05:33:19.000000
9815105,5,5.22,2023-10-01 05:33:19.000000
9815106,6,2.02,2023-10-01 05:33:19.000000
9815107,1,5.64e-06,2023-10-01 05:34:20.000000
9815108,2,0.0222,2023-10-01 05:34:20.000000
9815109,3,674,2023-10-01 05:34:20.000000
9815110,4,700,2023-10-01 05:34:20.000000
9815111,5,5.2,2023-10-01 05:34:20.000000
9815112,6,2.02,2023-10-01 05:34:20.000000
9815113,1,5.7e-06,2023-10-01 05:37:24.000000
9815114,2,0.0222,2023-10-01 05:37:24.000000
9815115,3,674,2023-10-01 05:37:24.000000
9815116,4,698,2023-10-01 05:37:24.000000
9815117,5,5.22,2023-10-01 05:37:24.000000
9815118,6,2.02,2023-10-01 05:37:24.000000
9815119,1,5.7e-06,2023-10-01 05:39:26.000000
9815120,2,0.0222,2023-10-01 05:39:26.000000
9815121,3,683,2023-10-01 05:39:26.000000
9815122,4,700,2023-10-01 05:39:26.000000
9815123,5,5.19,2023-10-01 05:39:26.000000
9815124,6,2.03,2023-10-01 05:39:26.000000
9815125,1,5.7e-06,2023-10-01 05:40:27.000000
9815126,2,0.0223,2023-10-01 05:40:27.000000
9815127,3,682,2023-10-01 05:40:27.000000
9815128,4,700,2023-10-01 05:40:27.000000
9815129,5,5.2,2023-10-01 05:40:27.000000
9815130,6,2.03,2023-10-01 05:40:27.000000
9815131,1,5.68e-06,2023-10-01 05:43:31.000000
9815132,2,0.0223,2023-10-01 05:43:31.000000
9815133,3,681,2023-10-01 05:43:31.000000
9815134,4,701,2023-10-01 05:43:31.000000
9815135,5,5.22,2023-10-01 05:43:31.000000
9815136,6,2.03,2023-10-01 05:43:31.000000
9815137,1,5.67e-06,2023-10-01 05:44:33.000000
9815138,2,0.0223,2023-10-01 05:44:33.000000
9815139,3,675,2023-10-01 05:44:33.000000
9815140,4,700,2023-10-01 05:44:33.000000
9815141,5,5.21,2023-10-01 05:44:33.000000
9815142,6,2.03,2023-10-01 05:44:33.000000
9815143,1,5.65e-06,2023-10-01 05:47:36.000000
9815144,2,0.0222,2023-10-01 05:47:36.000000
9815145,3,677,2023-10-01 05:47:36.000000
9815146,4,699,2023-10-01 05:47:36.000000
9815147,5,5.21,2023-10-01 05:47:36.000000
9815148,6,2.03,2023-10-01 05:47:36.000000
9815149,1,5.63e-06,2023-10-01 05:48:38.000000
9815150,2,0.0223,2023-10-01 05:48:38.000000
9815151,3,681,2023-10-01 05:48:38.000000
9815152,4,699,2023-10-01 05:48:38.000000
9815153,5,5.2,2023-10-01 05:48:38.000000
9815154,6,2.03,2023-10-01 05:48:38.000000
9815155,1,5.6e-06,2023-10-01 05:51:41.000000
9815156,2,0.0222,2023-10-01 05:51:41.000000
9815157,3,680,2023-10-01 05:51:41.000000
9815158,4,701,2023-10-01 05:51:41.000000
9815159,5,5.21,2023-10-01 05:51:41.000000
9815160,6,2.03,2023-10-01 05:51:41.000000
9815161,1,5.57e-06,2023-10-01 05:53:44.000000
9815162,2,0.0222,2023-10-01 05:53:44.000000
9815163,3,682,2023-10-01 05:53:44.000000
9815164,4,700,2023-10-01 05:53:44.000000
9815165,5,5.22,2023-10-01 05:53:44.000000
9815166,6,2.03,2023-10-01 05:53:44.000000
9815167,1,5.53e-06,2023-10-01 05:55:46.000000
9815168,2,0.0223,2023-10-01 05:55:46.000000
9815169,3,678,2023-10-01 05:55:46.000000
9815170,4,700,2023-10-01 05:55:46.000000
9815171,5,5.22,2023-10-01 05:55:46.000000
9815172,6,2.03,2023-10-01 05:55:46.000000
9815173,1,5.53e-06,2023-10-01 05:57:49.000000
9815174,2,0.0222,2023-10-01 05:57:49.000000
9815175,3,676,2023-10-01 05:57:49.000000
9815176,4,699,2023-10-01 05:57:49.000000
9815177,5,5.2,2023-10-01 05:57:49.000000
9815178,6,2.03,2023-10-01 05:57:49.000000
9815179,1,5.55e-06,2023-10-01 05:58:50.000000
9815180,2,0.0222,2023-10-01 05:58:50.000000
9815181,3,684,2023-10-01 05:58:50.000000
9815182,4,700,2023-10-01 05:58:50.000000
9815183,5,5.21,2023-10-01 05:58:50.000000
9815184,6,2.03,2023-10-01 05:58:50.000000
9815185,1,5.58e-06,2023-10-01 06:01:53.000000
9815186,2,0.0222,2023-10-01 06:01:53.000000
9815187,3,673,2023-10-01 06:01:53.000000
9815188,4,698,2023-10-01 06:01:53.000000
9815189,5,5.21,2023-10-01 06:01:53.000000
9815190,6,2.03,2023-10-01 06:01:53.000000
9815191,1,5.59e-06,2023-10-01 06:02:55.000000
9815192,2,0.0222,2023-10-01 06:02:55.000000
9815193,3,672,2023-10-01 06:02:55.000000
9815194,4,698,2023-10-01 06:02:55.000000
9815195,5,5.21,2023-10-01 06:02:55.000000
9815196,6,2.03,2023-10-01 06:02:55.000000
9815197,1,5.59e-06,2023-10-01 06:07:00.000000
9815198,2,0.0224,2023-10-01 06:07:00.000000
9815199,3,678,2023-10-01 06:07:00.000000
9815200,4,702,2023-10-01 06:07:00.000000
9815201,5,5.2,2023-10-01 06:07:00.000000
9815202,6,2.03,2023-10-01 06:07:00.000000
9815203,1,5.6e-06,2023-10-01 06:08:01.000000
9815204,2,0.0223,2023-10-01 06:08:01.000000
9815205,3,686,2023-10-01 06:08:01.000000
9815206,4,703,2023-10-01 06:08:01.000000
9815207,5,5.21,2023-10-01 06:08:01.000000
9815208,6,2.03,2023-10-01 06:08:01.000000
9815209,1,5.6e-06,2023-10-01 06:10:04.000000
9815210,2,0.0223,2023-10-01 06:10:04.000000
9815211,3,678,2023-10-01 06:10:04.000000
9815212,4,704,2023-10-01 06:10:04.000000
9815213,5,5.21,2023-10-01 06:10:04.000000
9815214,6,2.04,2023-10-01 06:10:04.000000
9815215,1,5.61e-06,2023-10-01 06:12:07.000000
9815216,2,0.0222,2023-10-01 06:12:07.000000
9815217,3,677,2023-10-01 06:12:07.000000
9815218,4,701,2023-10-01 06:12:07.000000
9815219,5,5.2,2023-10-01 06:12:07.000000
9815220,6,2.04,2023-10-01 06:12:07.000000
9815221,1,5.63e-06,2023-10-01 06:14:09.000000
9815222,2,0.0222,2023-10-01 06:14:09.000000
9815223,3,677,2023-10-01 06:14:09.000000
9815224,4,702,2023-10-01 06:14:09.000000
9815225,5,5.2,2023-10-01 06:14:09.000000
9815226,6,2.04,2023-10-01 06:14:09.000000
9815227,1,5.65e-06,2023-10-01 06:16:11.000000
9815228,2,0.0222,2023-10-01 06:16:11.000000
9815229,3,678,2023-10-01 06:16:11.000000
9815230,4,701,2023-10-01 06:16:11.000000
9815231,5,5.2,2023-10-01 06:16:11.000000
9815232,6,2.04,2023-10-01 06:16:11.000000
9815233,1,5.64e-06,2023-10-01 06:17:13.000000
9815234,2,0.0222,2023-10-01 06:17:13.000000
9815235,3,675,2023-10-01 06:17:13.000000
9815236,4,701,2023-10-01 06:17:13.000000
9815237,5,5.21,2023-10-01 06:17:13.000000
9815238,6,2.04,2023-10-01 06:17:13.000000
9815239,1,5.64e-06,2023-10-01 06:20:16.000000
9815240,2,0.0223,2023-10-01 06:20:16.000000
9815241,3,686,2023-10-01 06:20:16.000000
9815242,4,702,2023-10-01 06:20:16.000000
9815243,5,5.21,2023-10-01 06:20:16.000000
9815244,6,2.04,2023-10-01 06:20:16.000000
9815245,1,5.68e-06,2023-10-01 06:21:18.000000
9815246,2,0.0223,2023-10-01 06:21:18.000000
9815247,3,679,2023-10-01 06:21:18.000000
9815248,4,703,2023-10-01 06:21:18.000000
9815249,5,5.2,2023-10-01 06:21:18.000000
9815250,6,2.04,2023-10-01 06:21:18.000000
9815251,1,5.67e-06,2023-10-01 06:25:23.000000
9815252,2,0.0223,2023-10-01 06:25:23.000000
9815253,3,679,2023-10-01 06:25:23.000000
9815254,4,704,2023-10-01 06:25:23.000000
9815255,5,5.2,2023-10-01 06:25:23.000000
9815256,6,2.04,2023-10-01 06:25:23.000000
9815257,1,5.66e-06,2023-10-01 06:26:24.000000
9815258,2,0.0223,2023-10-01 06:26:24.000000
9815259,3,683,2023-10-01 06:26:24.000000
9815260,4,704,2023-10-01 06:26:24.000000
9815261,5,5.2,2023-10-01 06:26:24.000000
9815262,6,2.04,2023-10-01 06:26:24.000000
9815263,1,5.65e-06,2023-10-01 06:28:26.000000
9815264,2,0.0224,2023-10-01 06:28:26.000000
9815265,3,688,2023-10-01 06:28:26.000000
9815266,4,707,2023-10-01 06:28:26.000000
9815267,5,5.21,2023-10-01 06:28:26.000000
9815268,6,2.04,2023-10-01 06:28:26.000000
9815269,1,5.67e-06,2023-10-01 06:30:29.000000
9815270,2,0.0223,2023-10-01 06:30:29.000000
9815271,3,679,2023-10-01 06:30:29.000000
9815272,4,705,2023-10-01 06:30:29.000000
9815273,5,5.21,2023-10-01 06:30:29.000000
9815274,6,2.04,2023-10-01 06:30:29.000000
9815275,1,5.64e-06,2023-10-01 06:32:31.000000
9815276,2,0.0223,2023-10-01 06:32:31.000000
9815277,3,681,2023-10-01 06:32:31.000000
9815278,4,703,2023-10-01 06:32:31.000000
9815279,5,5.2,2023-10-01 06:32:31.000000
9815280,6,2.04,2023-10-01 06:32:31.000000
9815281,1,5.63e-06,2023-10-01 06:34:34.000000
9815282,2,0.0223,2023-10-01 06:34:34.000000
9815283,3,676,2023-10-01 06:34:34.000000
9815284,4,703,2023-10-01 06:34:34.000000
9815285,5,5.21,2023-10-01 06:34:34.000000
9815286,6,2.04,2023-10-01 06:34:34.000000
9815287,1,5.62e-06,2023-10-01 06:35:35.000000
9815288,2,0.0222,2023-10-01 06:35:35.000000
9815289,3,684,2023-10-01 06:35:35.000000
9815290,4,702,2023-10-01 06:35:35.000000
9815291,5,5.2,2023-10-01 06:35:35.000000
9815292,6,2.04,2023-10-01 06:35:35.000000
9815293,1,5.6e-06,2023-10-01 06:39:40.000000
9815294,2,0.0223,2023-10-01 06:39:40.000000
9815295,3,679,2023-10-01 06:39:40.000000
9815296,4,705,2023-10-01 06:39:40.000000
9815297,5,5.21,2023-10-01 06:39:40.000000
9815298,6,2.04,2023-10-01 06:39:40.000000
9815299,1,5.6e-06,2023-10-01 06:40:41.000000
9815300,2,0.0223,2023-10-01 06:40:41.000000
9815301,3,688,2023-10-01 06:40:41.000000
9815302,4,704,2023-10-01 06:40:41.000000
9815303,5,5.2,2023-10-01 06:40:41.000000
9815304,6,2.04,2023-10-01 06:40:41.000000
9815305,1,5.62e-06,2023-10-01 06:42:44.000000
9815306,2,0.0222,2023-10-01 06:42:44.000000
9815307,3,675,2023-10-01 06:42:44.000000
9815308,4,702,2023-10-01 06:42:44.000000
9815309,5,5.21,2023-10-01 06:42:44.000000
9815310,6,2.05,2023-10-01 06:42:44.000000
9815311,1,5.62e-06,2023-10-01 06:44:46.000000
9815312,2,0.0222,2023-10-01 06:44:46.000000
9815313,3,687,2023-10-01 06:44:46.000000
9815314,4,703,2023-10-01 06:44:46.000000
9815315,5,5.21,2023-10-01 06:44:46.000000
9815316,6,2.04,2023-10-01 06:44:46.000000
9815317,1,5.61e-06,2023-10-01 06:46:49.000000
9815318,2,0.0224,2023-10-01 06:46:49.000000
9815319,3,688,2023-10-01 06:46:49.000000
9815320,4,705,2023-10-01 06:46:49.000000
9815321,5,5.21,2023-10-01 06:46:49.000000
9815322,6,2.04,2023-10-01 06:46:49.000000
9815323,1,5.59e-06,2023-10-01 06:48:51.000000
9815324,2,0.0224,2023-10-01 06:48:51.000000
9815325,3,685,2023-10-01 06:48:51.000000
9815326,4,706,2023-10-01 06:48:51.000000
9815327,5,5.22,2023-10-01 06:48:51.000000
9815328,6,2.04,2023-10-01 06:48:51.000000
9815329,1,5.6e-06,2023-10-01 06:50:54.000000
9815330,2,0.0223,2023-10-01 06:50:54.000000
9815331,3,684,2023-10-01 06:50:54.000000
9815332,4,706,2023-10-01 06:50:54.000000
9815333,5,5.2,2023-10-01 06:50:54.000000
9815334,6,2.04,2023-10-01 06:50:54.000000
9815335,1,5.6e-06,2023-10-01 06:53:57.000000
9815336,2,0.0225,2023-10-01 06:53:57.000000
9815337,3,683,2023-10-01 06:53:57.000000
9815338,4,708,2023-10-01 06:53:57.000000
9815339,5,5.2,2023-10-01 06:53:57.000000
9815340,6,2.04,2023-10-01 06:53:57.000000
